datetime,open,high,low,close,tick_volume,spread
04-04-2023 02:00:00,1978.272,1980.039,1978.092,1980.008,1763,125
04-04-2023 02:30:00,1979.989,1981.425,1979.702,1980.846,1475,125
04-04-2023 03:00:00,1980.832,1980.864,1979.454,1979.548,1266,125
04-04-2023 03:30:00,1979.549,1980.303,1977.814,1978.126,1170,125
04-04-2023 04:00:00,1978.118,1979.917,1978.05,1979.688,1238,125
04-04-2023 04:30:00,1979.654,1980.747,1977.898,1979.782,1749,125
04-04-2023 05:00:00,1979.751,1981.022,1979.234,1979.706,1577,125
04-04-2023 05:30:00,1979.673,1980.401,1978.152,1978.855,1585,125
04-04-2023 06:00:00,1978.889,1979.977,1978.162,1979.738,1941,125
04-04-2023 06:30:00,1979.746,1982.373,1976.896,1981.598,2346,125
04-04-2023 07:00:00,1981.558,1982.102,1980.566,1981.249,2304,125
04-04-2023 07:30:00,1981.246,1983.791,1978.788,1982.176,2239,125
04-04-2023 08:00:00,1982.172,1984.217,1981.556,1981.726,2409,125
04-04-2023 08:30:00,1981.694,1982.43,1980.274,1980.688,1973,125
04-04-2023 09:00:00,1980.665,1983.555,1980.207,1982.913,1940,125
04-04-2023 09:30:00,1982.884,1983.807,1981.961,1982.975,1744,125
04-04-2023 10:00:00,1982.945,1984.319,1981.339,1983.989,1803,125
04-04-2023 10:30:00,1983.987,1984.226,1981.355,1982.151,1760,125
04-04-2023 11:00:00,1982.118,1982.424,1978.511,1980.574,2043,125
04-04-2023 11:30:00,1980.599,1982.492,1979.613,1981.991,1881,125
04-04-2023 12:00:00,1982.025,1985.664,1981.478,1982.314,3287,125
04-04-2023 12:30:00,1982.354,1985.243,1982.178,1983.641,3050,125
04-04-2023 13:00:00,1983.632,1988.128,1983.409,1987.353,3241,125
04-04-2023 13:30:00,1987.384,1993.231,1986.735,1992.572,5691,125
04-04-2023 14:00:00,1992.476,2024.915,1992.476,2021.657,17376,125
04-04-2023 14:30:00,2021.687,2022.471,2015.787,2016.119,8644,125
04-04-2023 15:00:00,2016.149,2023.175,2015.606,2017.95,6908,125
04-04-2023 15:30:00,2017.958,2022.443,2017.958,2020.242,4359,125
04-04-2023 16:00:00,2020.211,2025.02,2019.634,2021.142,4469,125
04-04-2023 16:30:00,2021.151,2022.973,2019.786,2020.734,3259,125
04-04-2023 17:00:00,2020.745,2020.93,2018.312,2019.999,3227,125
04-04-2023 17:30:00,2019.962,2020.519,2017.865,2018.362,2122,125
04-04-2023 18:00:00,2018.329,2020.637,2017.888,2019.638,2041,125
04-04-2023 18:30:00,2019.664,2021.581,2019.589,2021.291,2017,125
04-04-2023 19:00:00,2021.324,2022.404,2020.333,2021.605,1879,125
04-04-2023 19:30:00,2021.64,2022.471,2020.555,2021.87,2205,125
04-04-2023 20:00:00,2021.838,2022.061,2020.827,2021.423,1059,125
04-04-2023 20:30:00,2021.425,2021.505,2020.135,2020.389,867,125
04-04-2023 22:00:00,2021.087,2021.595,2019.746,2021.29,1541,125
04-04-2023 22:30:00,2021.25,2021.25,2020.244,2020.592,879,125
04-04-2023 23:00:00,2020.609,2023.387,2020.603,2023.297,1218,125
04-04-2023 23:30:00,2023.257,2023.624,2021.19,2021.771,1303,125
05-04-2023 00:00:00,2021.785,2022.47,2021.091,2021.322,1735,125
05-04-2023 00:30:00,2021.323,2021.627,2019.38,2019.527,1674,125
05-04-2023 01:00:00,2019.558,2021.906,2019.558,2021.762,1606,125
05-04-2023 01:30:00,2021.73,2021.757,2020.064,2020.545,1476,125
05-04-2023 02:00:00,2020.506,2021.498,2020.182,2021.431,1914,125
05-04-2023 02:30:00,2021.422,2025.308,2021.385,2023.976,1777,125
05-04-2023 03:00:00,2023.981,2024.079,2021.952,2022.298,1656,125
05-04-2023 03:30:00,2022.277,2023.071,2021.943,2023.04,1188,125
05-04-2023 04:00:00,2023.031,2023.66,2022.702,2023.173,1222,125
05-04-2023 04:30:00,2023.171,2023.702,2022.115,2023.37,1648,125
05-04-2023 05:00:00,2023.369,2024.093,2022.939,2023.593,1123,125
05-04-2023 05:30:00,2023.606,2024.82,2022.823,2024.264,1422,125
05-04-2023 06:00:00,2024.325,2026.323,2023.878,2024.672,2595,125
05-04-2023 06:30:00,2024.706,2025.329,2022.986,2024.425,2198,125
05-04-2023 07:00:00,2024.392,2027.828,2022.894,2027.191,2519,125
05-04-2023 07:30:00,2027.224,2028.401,2025.191,2025.399,2385,125
05-04-2023 08:00:00,2025.369,2028.16,2024.422,2027.595,2023,125
05-04-2023 08:30:00,2027.632,2028.135,2023.305,2024.011,2205,125
05-04-2023 09:00:00,2024.036,2024.046,2021.81,2022.33,2156,125
05-04-2023 09:30:00,2022.3,2025.178,2022.067,2024.54,1780,125
05-04-2023 10:00:00,2024.541,2025.15,2022.06,2022.245,1649,125
05-04-2023 10:30:00,2022.214,2023.179,2021.787,2022.291,1579,125
05-04-2023 11:00:00,2022.324,2024.175,2021.505,2024.142,1756,125
05-04-2023 11:30:00,2024.139,2024.502,2022.095,2022.93,2106,125
05-04-2023 12:00:00,2022.965,2029.527,2022.135,2028.884,4970,125
05-04-2023 12:30:00,2028.868,2032.005,2028.393,2031.503,4218,125
05-04-2023 13:00:00,2031.501,2032.084,2023.658,2026.177,4097,125
05-04-2023 13:30:00,2026.208,2029.086,2021.023,2022.658,7743,125
05-04-2023 14:00:00,2022.692,2031.335,2018.94,2020.629,10559,125
05-04-2023 14:30:00,2020.418,2020.921,2009.831,2018.803,8403,125
05-04-2023 15:00:00,2018.833,2021.654,2016.673,2019.124,5666,125
05-04-2023 15:30:00,2019.155,2022.967,2015.939,2021.73,4538,125
05-04-2023 16:00:00,2021.711,2023.932,2020.361,2020.784,3363,125
05-04-2023 16:30:00,2020.816,2021.521,2019.656,2021.357,2906,125
05-04-2023 17:00:00,2021.323,2022.022,2019.101,2019.386,2694,125
05-04-2023 17:30:00,2019.4,2021.91,2019.4,2021.017,2023,125
05-04-2023 18:00:00,2021.048,2022.589,2020.662,2022.276,1735,125
05-04-2023 18:30:00,2022.245,2023.335,2021.87,2023.12,1737,125
05-04-2023 19:00:00,2023.155,2023.298,2021.615,2021.946,1763,125
05-04-2023 19:30:00,2021.979,2023.162,2020.625,2021.042,2174,125
05-04-2023 20:00:00,2021.08,2021.679,2020.304,2020.56,897,125
05-04-2023 20:30:00,2020.584,2021.138,2020.143,2020.482,767,125
05-04-2023 22:00:00,2020.746,2021.422,2018.724,2019.333,689,125
05-04-2023 22:30:00,2019.345,2020.512,2019.222,2020.404,642,125
05-04-2023 23:00:00,2020.401,2020.882,2020.233,2020.544,664,125
05-04-2023 23:30:00,2020.512,2021.078,2020.14,2020.324,903,125
06-04-2023 00:00:00,2020.307,2020.474,2018.751,2019.037,1617,125
06-04-2023 00:30:00,2019.053,2019.178,2017.032,2017.065,1552,125
06-04-2023 01:00:00,2017.066,2017.099,2013.108,2014.64,2847,125
06-04-2023 01:30:00,2014.672,2015.296,2012.551,2012.674,2457,125
06-04-2023 02:00:00,2012.678,2013.267,2010.465,2010.924,2404,125
06-04-2023 02:30:00,2010.921,2011.551,2007.801,2010.973,2040,125
06-04-2023 03:00:00,2010.98,2012.23,2010.117,2011.866,1630,125
06-04-2023 03:30:00,2011.858,2012.005,2010.869,2011.34,1200,125
06-04-2023 04:00:00,2011.333,2011.598,2010.505,2011.561,1110,125
06-04-2023 04:30:00,2011.551,2013.891,2011.234,2013.629,1288,125
06-04-2023 05:00:00,2013.605,2013.878,2011.983,2012.776,1325,125
06-04-2023 05:30:00,2012.778,2016.026,2012.673,2015.701,2170,125
06-04-2023 06:00:00,2015.708,2016.905,2012.388,2014.531,2193,125
06-04-2023 06:30:00,2014.5,2014.84,2011.827,2013.742,2358,125
06-04-2023 07:00:00,2013.71,2015.861,2012.684,2014.643,2381,125
06-04-2023 07:30:00,2014.706,2018.115,2014.47,2016.384,2479,125
06-04-2023 08:00:00,2016.379,2017.201,2014.833,2016.369,2344,125
06-04-2023 08:30:00,2016.34,2019.662,2015.616,2017.375,1919,125
06-04-2023 09:00:00,2017.39,2019.393,2017.149,2018.398,1764,125
06-04-2023 09:30:00,2018.412,2020.426,2017.246,2019.602,1905,125
06-04-2023 10:00:00,2019.59,2019.685,2017.584,2019.525,1734,125
06-04-2023 10:30:00,2019.524,2020.811,2018.968,2020.316,1715,125
06-04-2023 11:00:00,2020.305,2020.945,2018.272,2018.481,1903,125
06-04-2023 11:30:00,2018.483,2019.015,2017.1,2018.511,1903,125
06-04-2023 12:00:00,2018.475,2018.885,2015.381,2016.657,2383,125
06-04-2023 12:30:00,2016.69,2020.756,2011.226,2012.937,6165,125
06-04-2023 13:00:00,2012.904,2013.42,2009.202,2011.003,4306,125
06-04-2023 13:30:00,2011.035,2014.205,2000.723,2003.57,6890,125
06-04-2023 14:00:00,2003.637,2008.407,2001.345,2007.704,4706,125
06-04-2023 14:30:00,2007.714,2012.087,2007.033,2011.848,3977,125
06-04-2023 15:00:00,2011.838,2013.013,2009.107,2010.123,3074,125
06-04-2023 15:30:00,2010.115,2012.409,2009.827,2011.211,2512,125
06-04-2023 16:00:00,2011.175,2014.938,2010.752,2014.169,2473,125
06-04-2023 16:30:00,2014.138,2014.486,2011.691,2011.691,2084,125
06-04-2023 17:00:00,2011.703,2012.505,2009.365,2010.441,2052,125
06-04-2023 17:30:00,2010.472,2010.744,2008.723,2009.984,1875,125
06-04-2023 18:00:00,2009.961,2011.549,2008.384,2008.45,1783,125
06-04-2023 18:30:00,2008.463,2010.172,2008.218,2009.213,1848,125
06-04-2023 19:00:00,2009.232,2009.432,2006.78,2007.285,1652,125
06-04-2023 19:30:00,2007.251,2008.049,2006.234,2006.455,1584,125
06-04-2023 20:00:00,2006.488,2007.432,2005.789,2006.991,949,125
06-04-2023 20:30:00,2006.998,2008.153,2006.998,2007.798,1074,125
09-04-2023 22:00:00,1997.096,2003.839,1996.057,2001.873,2129,125
09-04-2023 22:30:00,2001.905,2006.532,2001.905,2005.521,1254,125
09-04-2023 23:00:00,2005.551,2006.025,2004.835,2005.261,1061,125
09-04-2023 23:30:00,2005.258,2005.935,2004.8,2005.534,1276,125
10-04-2023 00:00:00,2005.566,2005.898,2002.55,2002.854,2045,125
10-04-2023 00:30:00,2002.885,2002.916,1997.665,1998.272,1943,125
10-04-2023 01:00:00,1998.275,2000.693,1995.448,1999.483,2594,125
10-04-2023 01:30:00,1999.451,1999.663,1996.08,1997.07,1860,125
10-04-2023 02:00:00,1997.102,1997.289,1993.662,1994.059,1794,125
10-04-2023 02:30:00,1994.093,1994.314,1988.776,1991.117,2723,125
10-04-2023 03:00:00,1991.126,1992.79,1990.352,1992.771,1582,125
10-04-2023 03:30:00,1992.78,1992.916,1990.538,1990.894,1027,125
10-04-2023 04:00:00,1990.924,1991.707,1989.55,1991.546,1257,125
10-04-2023 04:30:00,1991.548,1993.734,1991.151,1992.153,1243,125
10-04-2023 05:00:00,1992.119,1992.932,1991.38,1992.476,1452,125
10-04-2023 05:30:00,1992.496,1995.155,1992.333,1994.517,1579,125
10-04-2023 06:00:00,1994.519,1994.824,1991.708,1994.812,1756,125
10-04-2023 06:30:00,1994.786,1996.336,1993.831,1995.859,1754,125
10-04-2023 07:00:00,1995.826,1996.634,1994.995,1995.52,1904,125
10-04-2023 07:30:00,1995.56,1997.607,1995.56,1997.471,1680,125
10-04-2023 08:00:00,1997.441,1998.278,1995.943,1997.876,1630,125
10-04-2023 08:30:00,1997.844,1999.319,1996.865,1997.338,1434,125
10-04-2023 09:00:00,1997.312,2000.8,1996.984,2000.443,1340,125
10-04-2023 09:30:00,2000.44,2001.898,2000.232,2000.666,1511,125
10-04-2023 10:00:00,2000.634,2001.56,2000.091,2000.906,1530,125
10-04-2023 10:30:00,2000.944,2002.797,1999.888,2001.919,1647,125
10-04-2023 11:00:00,2001.889,2002.64,2000.026,2000.897,1693,125
10-04-2023 11:30:00,2000.856,2002.973,2000.479,2001.594,2190,125
10-04-2023 12:00:00,2001.564,2001.998,1995.969,1999.153,3675,125
10-04-2023 12:30:00,1999.179,2001.48,1989.031,1989.494,4683,125
10-04-2023 13:00:00,1989.464,1993.149,1986.769,1992.191,6154,125
10-04-2023 13:30:00,1992.16,1994.393,1986.092,1988.128,6970,125
10-04-2023 14:00:00,1988.166,1992.048,1985.81,1987.498,4935,125
10-04-2023 14:30:00,1987.467,1988.139,1981.549,1987.541,4423,125
10-04-2023 15:00:00,1987.572,1990.086,1987.201,1989.161,3260,125
10-04-2023 15:30:00,1989.164,1989.329,1987.305,1988.67,2251,125
10-04-2023 16:00:00,1988.667,1989.465,1987.149,1987.458,2263,125
10-04-2023 16:30:00,1987.46,1990.941,1987.338,1989.768,2160,125
10-04-2023 17:00:00,1989.738,1991.133,1988.552,1989.016,2691,125
10-04-2023 17:30:00,1989.05,1989.789,1988.026,1989.012,1793,125
10-04-2023 18:00:00,1988.992,1989.368,1987.654,1988.632,1693,125
10-04-2023 18:30:00,1988.663,1990.851,1987.625,1990.421,1684,125
10-04-2023 19:00:00,1990.403,1991.137,1990.25,1990.872,1486,125
10-04-2023 19:30:00,1990.877,1992.831,1990.735,1991.565,1635,125
10-04-2023 20:00:00,1991.596,1991.732,1990.845,1991.5,645,125
10-04-2023 20:30:00,1991.531,1991.701,1990.809,1991.326,495,125
10-04-2023 22:00:00,1991.33,1991.581,1990.379,1990.78,631,125
10-04-2023 22:30:00,1990.793,1991.443,1990.635,1991.405,506,125
10-04-2023 23:00:00,1991.392,1992.219,1991.049,1992.056,473,125
10-04-2023 23:30:00,1992.062,1992.524,1991.513,1992.426,882,125
11-04-2023 00:00:00,1992.393,1995.365,1992.346,1994.06,1760,125
11-04-2023 00:30:00,1994.029,1995.419,1992.918,1993.204,1616,125
11-04-2023 01:00:00,1993.187,1993.426,1989.784,1990.19,1800,125
11-04-2023 01:30:00,1990.159,1991.855,1988.81,1991.192,1925,125
11-04-2023 02:00:00,1991.162,1996.832,1991.078,1995.652,2082,125
11-04-2023 02:30:00,1995.655,1997.986,1995.195,1997.773,2273,125
11-04-2023 03:00:00,1997.741,1998.14,1996.458,1997.034,1471,125
11-04-2023 03:30:00,1997.022,1998.166,1996.873,1997.556,1158,125
11-04-2023 04:00:00,1997.547,1998.939,1997.376,1998.267,1410,125
11-04-2023 04:30:00,1998.235,2000.045,1997.744,1999.771,1285,125
11-04-2023 05:00:00,1999.774,2001.569,1999.65,2000.821,1517,125
11-04-2023 05:30:00,2000.813,2001.396,1998.712,1999.069,1716,125
11-04-2023 06:00:00,1999.037,2001.869,1998.491,1999.917,2498,125
11-04-2023 06:30:00,1999.922,2000.967,1998.357,1999.23,2072,125
11-04-2023 07:00:00,1999.196,2002.804,1997.791,2001.943,2266,125
11-04-2023 07:30:00,2001.958,2003.658,2001.022,2002.072,2131,125
11-04-2023 08:00:00,2002.04,2006.617,2001.264,2005.698,2282,125
11-04-2023 08:30:00,2005.679,2007.447,2004.493,2004.591,1991,125
11-04-2023 09:00:00,2004.56,2005.424,2003.449,2003.524,1691,125
11-04-2023 09:30:00,2003.512,2005.15,2002.523,2004.531,1741,125
11-04-2023 10:00:00,2004.533,2004.611,2001.413,2001.733,1987,125
11-04-2023 10:30:00,2001.738,2004.965,2001.654,2004.414,1768,125
11-04-2023 11:00:00,2004.383,2004.383,2000.227,2000.777,1900,125
11-04-2023 11:30:00,2000.809,2001.087,1999.382,2000.467,2003,125
11-04-2023 12:00:00,2000.456,2002.564,2000.087,2000.606,2357,125
11-04-2023 12:30:00,2000.637,2001.51,1998.202,1998.569,2671,125
11-04-2023 13:00:00,1998.601,2000.078,1995.463,2000.011,3155,125
11-04-2023 13:30:00,2000.042,2002.47,1997.377,2001.414,3727,125
11-04-2023 14:00:00,2001.446,2003.814,1999.73,2003.008,3400,125
11-04-2023 14:30:00,2002.975,2004.684,2001.282,2002.475,2829,125
11-04-2023 15:00:00,2002.48,2006.233,2001.617,2003.079,2685,125
11-04-2023 15:30:00,2003.049,2004.648,2002.041,2004.17,2271,125
11-04-2023 16:00:00,2004.15,2006.118,2003.938,2005.302,2346,125
11-04-2023 16:30:00,2005.332,2006.598,2004.811,2006.219,1925,125
11-04-2023 17:00:00,2006.199,2006.416,2000.99,2003.604,2127,125
11-04-2023 17:30:00,2003.574,2005.614,2003.485,2005.586,1650,125
11-04-2023 18:00:00,2005.618,2005.879,2004.892,2004.994,1456,125
11-04-2023 18:30:00,2004.964,2005.421,2003.971,2004.513,1355,125
11-04-2023 19:00:00,2004.488,2006.456,2004.226,2006.365,1294,125
11-04-2023 19:30:00,2006.335,2006.752,2003.465,2004.088,1661,125
11-04-2023 20:00:00,2004.12,2004.639,2003.656,2003.736,688,125
11-04-2023 20:30:00,2003.701,2003.731,2002.869,2003.567,677,125
11-04-2023 22:00:00,2003.258,2003.842,2003.033,2003.807,612,125
11-04-2023 22:30:00,2003.806,2004.327,2003.573,2003.864,383,125
11-04-2023 23:00:00,2003.867,2004.012,2003.455,2003.77,560,125
11-04-2023 23:30:00,2003.771,2005.058,2003.685,2004.696,611,125
12-04-2023 00:00:00,2004.713,2005.252,2003.999,2004.598,1261,125
12-04-2023 00:30:00,2004.6,2005.498,2004.6,2005.466,1222,125
12-04-2023 01:00:00,2005.456,2009.855,2003.959,2009.824,2203,125
12-04-2023 01:30:00,2009.793,2014.927,2009.43,2014.607,2642,125
12-04-2023 02:00:00,2014.613,2016.224,2013.831,2016.016,2081,125
12-04-2023 02:30:00,2016.046,2019.305,2013.847,2014.939,2823,125
12-04-2023 03:00:00,2014.952,2018.296,2014.168,2016.653,2304,125
12-04-2023 03:30:00,2016.643,2017.761,2016.252,2017.251,1128,125
12-04-2023 04:00:00,2017.288,2018.881,2017.106,2018.788,1062,125
12-04-2023 04:30:00,2018.798,2021.109,2018.274,2020.378,1520,125
12-04-2023 05:00:00,2020.404,2020.783,2017.612,2019.094,1605,125
12-04-2023 05:30:00,2019.097,2020.374,2017.778,2018.261,1811,125
12-04-2023 06:00:00,2018.227,2018.79,2014.758,2014.782,2381,125
12-04-2023 06:30:00,2014.762,2016.458,2013.538,2015.654,2274,125
12-04-2023 07:00:00,2015.657,2016.589,2013.186,2013.676,2197,125
12-04-2023 07:30:00,2013.646,2013.77,2011.65,2012.991,2126,125
12-04-2023 08:00:00,2013.02,2013.718,2009.846,2010.621,2381,125
12-04-2023 08:30:00,2010.625,2011.581,2008.984,2009.071,1906,125
12-04-2023 09:00:00,2009.067,2011.013,2008.602,2009.658,1790,125
12-04-2023 09:30:00,2009.664,2011.565,2008.989,2010.87,2024,125
12-04-2023 10:00:00,2010.838,2011.541,2007.236,2008.145,1766,125
12-04-2023 10:30:00,2008.112,2009.854,2007.441,2008.851,1679,125
12-04-2023 11:00:00,2008.883,2009.965,2007.796,2009.93,1721,125
12-04-2023 11:30:00,2009.944,2010.281,2007.321,2007.735,1864,125
12-04-2023 12:00:00,2007.701,2008.957,2006.258,2007.152,2589,125
12-04-2023 12:30:00,2007.194,2028.164,2007.194,2022.25,12203,125
12-04-2023 13:00:00,2022.284,2023.834,2016.313,2017.985,6056,125
12-04-2023 13:30:00,2018.016,2019.203,2000.982,2007.801,11834,125
12-04-2023 14:00:00,2007.832,2013.123,2004.774,2010.582,5936,125
12-04-2023 14:30:00,2010.601,2011.962,2003.105,2006.954,5555,125
12-04-2023 15:00:00,2006.987,2009.47,2005.926,2008.634,3761,125
12-04-2023 15:30:00,2008.664,2008.77,2005.645,2005.817,2675,125
12-04-2023 16:00:00,2005.785,2009.372,2005.246,2008.616,2800,125
12-04-2023 16:30:00,2008.649,2008.893,2006.729,2007.872,2364,125
12-04-2023 17:00:00,2007.868,2010.305,2006.504,2010.1,3108,125
12-04-2023 17:30:00,2010.06,2012.604,2009.435,2011.514,2226,125
12-04-2023 18:00:00,2011.517,2016.949,2011.348,2014.042,3276,125
12-04-2023 18:30:00,2014.072,2016.808,2014.072,2015.796,2861,125
12-04-2023 19:00:00,2015.828,2018.103,2015.797,2016.696,2380,125
12-04-2023 19:30:00,2016.705,2017.105,2013.138,2013.688,2332,125
12-04-2023 20:00:00,2013.657,2014.821,2013.269,2014.578,914,125
12-04-2023 20:30:00,2014.583,2015.102,2013.709,2014.851,771,125
12-04-2023 22:00:00,2014.468,2014.616,2014.05,2014.184,650,125
12-04-2023 22:30:00,2014.19,2015.168,2014.179,2015.152,395,125
12-04-2023 23:00:00,2015.12,2017.122,2015.109,2016.717,972,125
12-04-2023 23:30:00,2016.719,2018.491,2016.581,2018.186,1041,125
13-04-2023 00:00:00,2018.155,2019.769,2016.564,2018.088,1946,125
13-04-2023 00:30:00,2018.067,2019.541,2017.68,2017.889,1726,125
13-04-2023 01:00:00,2017.893,2018.678,2015.851,2016.772,2139,125
13-04-2023 01:30:00,2016.77,2019.211,2016.663,2017.88,2378,125
13-04-2023 02:00:00,2017.85,2019.324,2017.085,2018.3,1771,125
13-04-2023 02:30:00,2018.301,2019.218,2016.32,2017.856,2035,125
13-04-2023 03:00:00,2017.852,2017.905,2015.713,2016.79,1705,125
13-04-2023 03:30:00,2016.789,2017.604,2016.7,2017.461,1102,125
13-04-2023 04:00:00,2017.452,2019.338,2017.408,2018.585,1165,125
13-04-2023 04:30:00,2018.573,2019.058,2017.902,2018.482,1170,125
13-04-2023 05:00:00,2018.497,2019.159,2016.675,2018.306,1875,125
13-04-2023 05:30:00,2018.3,2018.302,2015.359,2015.402,1581,125
13-04-2023 06:00:00,2015.371,2021.436,2015.314,2020.665,2201,125
13-04-2023 06:30:00,2020.679,2023.19,2020.078,2020.435,2588,125
13-04-2023 07:00:00,2020.466,2022.821,2020.466,2022.769,2047,125
13-04-2023 07:30:00,2022.768,2025.656,2022.65,2024.515,2159,125
13-04-2023 08:00:00,2024.538,2028.341,2024.452,2027.601,2589,125
13-04-2023 08:30:00,2027.596,2029.173,2026.315,2026.604,2053,125
13-04-2023 09:00:00,2026.592,2027.737,2026.142,2027.115,1664,125
13-04-2023 09:30:00,2027.108,2028.617,2025.762,2026.57,1819,125
13-04-2023 10:00:00,2026.601,2027.959,2024.992,2026.027,1624,125
13-04-2023 10:30:00,2026.059,2027.012,2025.481,2026.673,1761,125
13-04-2023 11:00:00,2026.666,2027.97,2025.437,2026.166,1732,125
13-04-2023 11:30:00,2026.185,2028.652,2026.185,2028.611,1833,125
13-04-2023 12:00:00,2028.602,2030.139,2027.596,2028.577,2757,125
13-04-2023 12:30:00,2028.61,2045.688,2026.378,2044.984,9133,125
13-04-2023 13:00:00,2045.05,2045.708,2039.694,2041.852,5689,125
13-04-2023 13:30:00,2041.836,2047.05,2039.762,2046.52,6772,125
13-04-2023 14:00:00,2046.55,2048.672,2040.954,2042.112,5782,125
13-04-2023 14:30:00,2042.102,2043.146,2033.55,2034.214,5361,125
13-04-2023 15:00:00,2034.179,2040.434,2034.02,2039.679,3476,125
13-04-2023 15:30:00,2039.713,2042.396,2038.824,2038.938,3139,125
13-04-2023 16:00:00,2038.976,2040.017,2037.289,2039.708,2715,125
13-04-2023 16:30:00,2039.719,2040.59,2038.086,2040.17,2247,125
13-04-2023 17:00:00,2040.201,2041.367,2039.179,2040.931,2747,125
13-04-2023 17:30:00,2040.896,2044.116,2040.748,2043.793,2103,125
13-04-2023 18:00:00,2043.782,2044.011,2040.537,2041.158,2004,125
13-04-2023 18:30:00,2041.146,2041.222,2037.515,2038.324,1989,125
13-04-2023 19:00:00,2038.322,2039.869,2036.637,2039.127,2004,125
13-04-2023 19:30:00,2039.096,2040.903,2038.815,2040.629,1983,125
13-04-2023 20:00:00,2040.576,2041.087,2039.872,2040.976,833,125
13-04-2023 20:30:00,2040.977,2040.977,2040.251,2040.525,580,125
13-04-2023 22:00:00,2040.561,2040.767,2040.114,2040.52,514,125
13-04-2023 22:30:00,2040.517,2040.603,2040.024,2040.12,483,125
13-04-2023 23:00:00,2040.121,2040.192,2039.717,2039.913,557,125
13-04-2023 23:30:00,2039.917,2040.046,2038.709,2039.751,1178,125
14-04-2023 00:00:00,2039.75,2040.522,2038.631,2039.917,1516,125
14-04-2023 00:30:00,2039.885,2043.682,2039.799,2041.909,2102,125
14-04-2023 01:00:00,2041.878,2045.373,2041.153,2045.373,1981,125
14-04-2023 01:30:00,2045.342,2046.013,2043.523,2045.934,2364,125
14-04-2023 02:00:00,2045.909,2047.24,2045.034,2046.627,1939,125
14-04-2023 02:30:00,2046.623,2047.429,2044.89,2046.129,1724,125
14-04-2023 03:00:00,2046.102,2046.102,2043.291,2043.327,1802,125
14-04-2023 03:30:00,2043.314,2045.175,2042.866,2045.059,1622,125
14-04-2023 04:00:00,2045.058,2046.499,2044.274,2045.057,1407,125
14-04-2023 04:30:00,2045.048,2045.048,2042.452,2043.253,1266,125
14-04-2023 05:00:00,2043.25,2043.483,2041.52,2041.808,1369,125
14-04-2023 05:30:00,2041.816,2043.712,2039.584,2042.807,2735,125
14-04-2023 06:00:00,2042.838,2044.294,2041.403,2042.984,2347,125
14-04-2023 06:30:00,2043.016,2043.778,2040.67,2041.3,2079,125
14-04-2023 07:00:00,2041.32,2041.329,2037.12,2037.653,2784,125
14-04-2023 07:30:00,2037.638,2039.39,2036.634,2039.233,2193,125
14-04-2023 08:00:00,2039.229,2039.346,2031.736,2032.13,2481,125
14-04-2023 08:30:00,2032.097,2036.357,2031.822,2035.788,2320,125
14-04-2023 09:00:00,2035.758,2036.047,2034.522,2035.79,1858,125
14-04-2023 09:30:00,2035.759,2038.763,2035.101,2038.632,1669,125
14-04-2023 10:00:00,2038.664,2042.21,2038.554,2040.008,2458,125
14-04-2023 10:30:00,2039.952,2040.593,2037.711,2038.272,2002,125
14-04-2023 11:00:00,2038.273,2038.275,2032.291,2033.453,2628,125
14-04-2023 11:30:00,2033.418,2034.381,2032.27,2033.261,2454,125
14-04-2023 12:00:00,2033.286,2038.101,2032.148,2036.643,3288,125
14-04-2023 12:30:00,2036.606,2040.12,2017.236,2024.67,15076,125
14-04-2023 13:00:00,2024.638,2026.71,2019.921,2024.034,6658,125
14-04-2023 13:30:00,2023.997,2028.079,2022.088,2023.506,6740,125
14-04-2023 14:00:00,2023.278,2023.278,2007.881,2010.117,8977,125
14-04-2023 14:30:00,2010.153,2010.186,1997.766,1998.471,8629,125
14-04-2023 15:00:00,1998.502,2000.823,1993.639,1999.18,7024,125
14-04-2023 15:30:00,1999.211,2000.292,1995.04,1995.662,3910,125
14-04-2023 16:00:00,1995.66,1996.715,1992.401,1995.094,3549,125
14-04-2023 16:30:00,1995.13,1999.656,1994.23,1999.557,2923,125
14-04-2023 17:00:00,1999.569,2004.139,1998.596,2002.14,3592,125
14-04-2023 17:30:00,2002.172,2003.996,2001.982,2003.898,2636,125
14-04-2023 18:00:00,2003.929,2005.419,2003.371,2004.035,2002,125
14-04-2023 18:30:00,2004.065,2006.847,2003.54,2006.345,1855,125
14-04-2023 19:00:00,2006.376,2007.991,2005.254,2006.567,2106,125
14-04-2023 19:30:00,2006.563,2007.277,2004.981,2005.317,2244,125
14-04-2023 20:00:00,2005.301,2005.652,2004.116,2004.379,885,125
14-04-2023 20:30:00,2004.359,2005.242,2003.873,2004.29,1133,125
16-04-2023 22:00:00,2001.244,2005.044,2001.244,2003.084,1336,125
16-04-2023 22:30:00,2003.086,2003.332,1999.688,2001.207,1421,125
16-04-2023 23:00:00,2001.226,2004.934,2001.226,2002.692,1424,125
16-04-2023 23:30:00,2002.693,2003.076,2002.099,2002.885,935,125
17-04-2023 00:00:00,2002.904,2004.119,2001.486,2003.762,1923,125
17-04-2023 00:30:00,2003.793,2004.679,2002.097,2002.13,1507,125
17-04-2023 01:00:00,2002.16,2002.232,1995.264,2000.578,3856,125
17-04-2023 01:30:00,2000.611,2004.985,2000.368,2003.218,3051,125
