,datetime,open,open_spread,unreal_pnl,nav,sum_cf
4053,2023-05-08 08:30:00,2021.523,2021.648,-465.81,7861.74,7327.54
4054,2023-05-08 09:00:00,2022.519,2022.644,-442.03,7887.43,7329.45
4055,2023-05-08 09:30:00,2023.248,2023.373,-428.03,7902.65,7330.67
4056,2023-05-08 10:00:00,2022.618,2022.743,-442.6,7888.07,7330.67
4057,2023-05-08 10:30:00,2022.979,2023.104,-434.78,7896.13,7330.91
4058,2023-05-08 11:00:00,2024.106,2024.231,-410.35,7922.56,7332.91
4059,2023-05-08 11:30:00,2024.885,2025.01,-396.89,7937.39,7334.28
4060,2023-05-08 12:00:00,2022.289,2022.414,-447.72,7886.56,7334.28
4061,2023-05-08 12:30:00,2024.016,2024.141,-413.3,7922.58,7335.89
4062,2023-05-08 13:00:00,2026.098,2026.223,-373.39,7965.54,7338.93
4063,2023-05-08 13:30:00,2021.723,2021.848,-459.69,7879.24,7338.93
4064,2023-05-08 14:00:00,2024.972,2025.097,-394.83,7947.22,7342.05
4065,2023-05-08 14:30:00,2024.361,2024.486,-410.3,7931.75,7342.05
4066,2023-05-08 15:00:00,2024.992,2025.117,-397.17,7945.39,7342.56
4067,2023-05-08 15:30:00,2026.957,2027.082,-356.54,7990.45,7346.99
4068,2023-05-08 16:00:00,2027.103,2027.228,-358.32,7988.69,7347.02
4069,2023-05-08 16:30:00,2027.001,2027.126,-360.41,7986.61,7347.02
4070,2023-05-08 17:00:00,2027.069,2027.194,-359.17,7987.84,7347.02
4071,2023-05-08 17:30:00,2025.465,2025.59,-392.98,7954.03,7347.02
4072,2023-05-08 18:00:00,2023.765,2023.89,-430.51,7916.51,7347.02
4073,2023-05-08 18:30:00,2022.43,2022.555,-461.34,7885.68,7347.02
4074,2023-05-08 19:00:00,2021.529,2021.654,-483.09,7863.93,7347.02
4075,2023-05-08 19:30:00,2022.082,2022.207,-469.39,7878.06,7347.44
4076,2023-05-08 20:00:00,2020.339,2020.464,-513.52,7833.93,7347.44
4077,2023-05-08 20:30:00,2020.687,2020.812,-504.59,7843.07,7347.67
4078,2023-05-08 22:00:00,2020.997,2021.122,-496.88,7850.97,7347.85
4079,2023-05-08 22:30:00,2021.049,2021.174,-495.84,7852.01,7347.85
4080,2023-05-08 23:00:00,2022.182,2022.307,-465.37,7884.55,7349.92
4081,2023-05-08 23:30:00,2020.712,2020.837,-505.79,7844.13,7349.92
4082,2023-05-09 00:00:00,2021.303,2021.428,-489.95,7860.43,7350.39
4083,2023-05-09 00:30:00,2020.159,2020.284,-521.43,7828.95,7350.39
4084,2023-05-09 01:00:00,2020.102,2020.227,-523.15,7827.23,7350.39
4085,2023-05-09 01:30:00,2023.381,2023.506,-428.19,7933.48,7361.66
4086,2023-05-09 02:00:00,2022.81,2022.935,-453.29,7908.37,7361.66
4087,2023-05-09 02:30:00,2023.697,2023.822,-431.24,7931.37,7362.62
4088,2023-05-09 03:00:00,2023.732,2023.857,-431.48,7931.13,7362.62
4089,2023-05-09 03:30:00,2022.807,2022.932,-454.73,7907.88,7362.62
4090,2023-05-09 04:00:00,2024.932,2025.057,-399.61,7968.24,7367.84
4091,2023-05-09 04:30:00,2025.56,2025.685,-390.52,7977.83,7368.35
4092,2023-05-09 05:00:00,2025.681,2025.806,-388.36,7980.08,7368.44
4093,2023-05-09 05:30:00,2028.173,2028.298,-331.26,8045.0,7376.26
4094,2023-05-09 06:00:00,2026.078,2026.203,-379.02,7997.25,7376.26
4095,2023-05-09 06:30:00,2026.609,2026.734,-368.52,8008.15,7376.67
4096,2023-05-09 07:00:00,2024.193,2024.318,-417.37,7959.3,7376.67
4097,2023-05-09 07:30:00,2022.811,2022.936,-446.52,7930.15,7376.67
4098,2023-05-09 08:00:00,2024.633,2024.758,-406.56,7972.12,7378.68
4099,2023-05-09 08:30:00,2022.146,2022.271,-460.92,7917.76,7378.68
4100,2023-05-09 09:00:00,2025.332,2025.457,-390.96,7991.36,7382.32
4101,2023-05-09 09:30:00,2026.18,2026.305,-376.91,8006.13,7383.04
4102,2023-05-09 10:00:00,2028.27,2028.395,-333.87,8052.67,7386.54
4103,2023-05-09 10:30:00,2029.513,2029.638,-312.63,8076.24,7388.87
4104,2023-05-09 11:00:00,2030.84,2030.965,-289.88,8100.2,7390.08
4105,2023-05-09 11:30:00,2032.349,2032.474,-262.53,8128.93,7391.46
4106,2023-05-09 12:00:00,2031.037,2031.162,-288.97,8102.49,7391.46
4107,2023-05-09 12:30:00,2029.531,2029.656,-319.22,8072.24,7391.46
4108,2023-05-09 13:00:00,2026.966,2027.091,-373.21,8018.25,7391.46
4109,2023-05-09 13:30:00,2024.752,2024.877,-422.04,7969.42,7391.46
4110,2023-05-09 14:00:00,2030.284,2030.409,-294.93,8105.76,7400.69
4111,2023-05-09 14:30:00,2027.105,2027.23,-371.04,8029.65,7400.69
4112,2023-05-09 15:00:00,2026.01,2026.135,-395.26,8005.43,7400.69
4113,2023-05-09 15:30:00,2025.892,2026.017,-398.09,8002.59,7400.69
4114,2023-05-09 16:00:00,2026.95,2027.075,-372.83,8029.61,7402.44
4115,2023-05-09 16:30:00,2031.57,2031.695,-268.44,8144.4,7412.84
4116,2023-05-09 17:00:00,2030.984,2031.109,-290.69,8122.15,7412.84
4117,2023-05-09 17:30:00,2035.388,2035.513,-198.33,8226.86,7425.19
4118,2023-05-09 18:00:00,2035.572,2035.697,-207.5,8217.76,7425.25
4119,2023-05-09 18:30:00,2036.285,2036.41,-194.85,8231.68,7426.53
4120,2023-05-09 19:00:00,2035.317,2035.442,-212.7,8213.82,7426.53
4121,2023-05-09 19:30:00,2034.269,2034.394,-231.69,8194.84,7426.53
4122,2023-05-09 20:00:00,2034.316,2034.441,-230.92,8195.6,7426.53
4123,2023-05-09 20:30:00,2034.767,2034.892,-222.03,8205.2,7427.23
4124,2023-05-09 22:00:00,2034.514,2034.639,-227.66,8199.57,7427.23
4125,2023-05-09 22:30:00,2035.673,2035.798,-204.6,8224.67,7429.27
4126,2023-05-09 23:00:00,2036.056,2036.181,-199.88,8229.65,7429.53
4127,2023-05-09 23:30:00,2036.993,2037.118,-183.4,8247.53,7430.92
4128,2023-05-10 00:00:00,2036.348,2036.473,-195.88,8235.04,7430.92
4129,2023-05-10 00:30:00,2036.57,2036.695,-192.01,8239.01,7431.02
4130,2023-05-10 01:00:00,2036.475,2036.6,-193.94,8237.08,7431.02
4131,2023-05-10 01:30:00,2034.977,2035.102,-222.53,8208.49,7431.02
4132,2023-05-10 02:00:00,2032.858,2032.983,-265.04,8165.99,7431.02
4133,2023-05-10 02:30:00,2032.145,2032.27,-280.13,8150.89,7431.02
4134,2023-05-10 03:00:00,2031.324,2031.449,-298.32,8132.7,7431.02
4135,2023-05-10 03:30:00,2030.792,2030.917,-310.68,8120.34,7431.02
4136,2023-05-10 04:00:00,2031.68,2031.805,-289.49,8142.52,7432.02
4137,2023-05-10 04:30:00,2031.319,2031.444,-298.92,8133.1,7432.02
4138,2023-05-10 05:00:00,2030.678,2030.803,-314.43,8117.59,7432.02
4139,2023-05-10 05:30:00,2029.718,2029.843,-338.55,8093.46,7432.02
4140,2023-05-10 06:00:00,2028.983,2029.108,-357.79,8074.23,7432.02
4141,2023-05-10 06:30:00,2028.206,2028.331,-378.89,8053.13,7432.02
4142,2023-05-10 07:00:00,2032.09,2032.215,-270.26,8172.96,7443.22
4143,2023-05-10 07:30:00,2028.839,2028.964,-356.37,8086.85,7443.22
4144,2023-05-10 08:00:00,2031.694,2031.819,-287.97,8157.98,7445.95
4145,2023-05-10 08:30:00,2028.218,2028.343,-374.25,8071.7,7445.95
4146,2023-05-10 09:00:00,2028.461,2028.586,-368.3,8077.77,7446.07
4147,2023-05-10 09:30:00,2029.656,2029.781,-338.67,8108.47,7447.14
4148,2023-05-10 10:00:00,2029.042,2029.167,-355.21,8091.93,7447.14
4149,2023-05-10 10:30:00,2031.428,2031.553,-293.3,8157.74,7451.05
4150,2023-05-10 11:00:00,2031.289,2031.414,-300.81,8150.24,7451.05
4151,2023-05-10 11:30:00,2031.531,2031.656,-294.64,8156.52,7451.16
4152,2023-05-10 12:00:00,2029.315,2029.44,-352.5,8098.66,7451.16
4153,2023-05-10 12:30:00,2029.939,2030.064,-335.78,8115.88,7451.66
4154,2023-05-10 13:00:00,2045.603,2045.728,86.53,8703.65,7617.13
4155,2023-05-10 13:30:00,2033.858,2033.983,-208.26,8408.87,7617.13
4156,2023-05-10 14:00:00,2038.051,2038.176,-158.07,8463.13,7621.19
4157,2023-05-10 14:30:00,2034.228,2034.353,-208.13,8413.06,7621.19
4158,2023-05-10 15:00:00,2029.071,2029.196,-275.3,8345.89,7621.19
4159,2023-05-10 15:30:00,2023.971,2024.096,-346.83,8274.37,7621.19
4160,2023-05-10 16:00:00,2025.02,2025.145,-331.22,8290.9,7622.12
4161,2023-05-10 16:30:00,2025.916,2026.041,-318.83,8304.06,7622.89
4162,2023-05-10 17:00:00,2027.857,2027.982,-290.61,8334.1,7624.7
4163,2023-05-10 17:30:00,2030.101,2030.226,-258.89,8368.84,7627.73
4164,2023-05-10 18:00:00,2030.92,2031.045,-250.57,8377.85,7628.42
4165,2023-05-10 18:30:00,2030.989,2031.114,-250.42,8378.0,7628.42
4166,2023-05-10 19:00:00,2032.19,2032.315,-232.53,8398.11,7630.64
4167,2023-05-10 19:30:00,2030.497,2030.622,-258.58,8372.06,7630.64
4168,2023-05-10 20:00:00,2030.963,2031.088,-251.72,8379.27,7630.98
4169,2023-05-10 20:30:00,2031.143,2031.268,-249.48,8381.56,7631.04
4170,2023-05-10 22:00:00,2029.715,2029.84,-271.08,8359.96,7631.04
4171,2023-05-10 22:30:00,2031.185,2031.31,-247.69,8384.7,7632.38
4172,2023-05-10 23:00:00,2030.829,2030.954,-254.85,8377.53,7632.38
4173,2023-05-10 23:30:00,2031.446,2031.571,-244.49,8388.7,7633.19
4174,2023-05-11 00:00:00,2031.448,2031.573,-245.39,8387.8,7633.19
4175,2023-05-11 00:30:00,2032.746,2032.871,-224.75,8411.22,7635.97
4176,2023-05-11 01:00:00,2035.336,2035.461,-191.39,8448.03,7639.42
4177,2023-05-11 01:30:00,2035.464,2035.589,-193.3,8446.12,7639.42
4178,2023-05-11 02:00:00,2033.547,2033.672,-218.35,8421.07,7639.42
4179,2023-05-11 02:30:00,2031.466,2031.591,-247.61,8391.81,7639.42
4180,2023-05-11 03:00:00,2032.173,2032.298,-237.13,8402.87,7640.0
4181,2023-05-11 03:30:00,2032.65,2032.775,-230.68,8409.67,7640.35
4182,2023-05-11 04:00:00,2032.401,2032.526,-234.89,8405.46,7640.35
4183,2023-05-11 04:30:00,2031.009,2031.134,-257.29,8383.07,7640.35
4184,2023-05-11 05:00:00,2031.074,2031.199,-256.31,8384.05,7640.35
4185,2023-05-11 05:30:00,2031.968,2032.093,-240.34,8401.62,7641.96
4186,2023-05-11 06:00:00,2032.229,2032.354,-237.63,8404.46,7642.09
4187,2023-05-11 06:30:00,2032.503,2032.628,-233.24,8409.01,7642.24
4188,2023-05-11 07:00:00,2027.409,2027.534,-320.11,8322.13,7642.24
4189,2023-05-11 07:30:00,2025.681,2025.806,-351.34,8290.91,7642.24
4190,2023-05-11 08:00:00,2025.552,2025.677,-353.91,8288.33,7642.24
4191,2023-05-11 08:30:00,2022.636,2022.761,-412.36,8229.88,7642.24
4192,2023-05-11 09:00:00,2022.516,2022.641,-415.0,8227.24,7642.24
4193,2023-05-11 09:30:00,2024.135,2024.26,-379.51,8265.6,7645.11
4194,2023-05-11 10:00:00,2026.859,2026.984,-325.3,8324.65,7649.94
4195,2023-05-11 10:30:00,2027.161,2027.286,-324.52,8325.6,7650.12
4196,2023-05-11 11:00:00,2029.047,2029.172,-288.99,8364.41,7653.4
4197,2023-05-11 11:30:00,2036.72,2036.845,-154.27,8523.08,7677.35
4198,2023-05-11 12:00:00,2036.805,2036.93,-177.25,8500.1,7677.35
4199,2023-05-11 12:30:00,2033.633,2033.758,-221.78,8455.57,7677.35
4200,2023-05-11 13:00:00,2037.439,2037.564,-164.82,8517.32,7682.14
4201,2023-05-11 13:30:00,2027.965,2028.09,-292.89,8389.25,7682.14
4202,2023-05-11 14:00:00,2012.835,2012.96,-504.83,8177.3,7682.14
4203,2023-05-11 14:30:00,2016.314,2016.439,-452.77,8232.72,7685.49
4204,2023-05-11 15:00:00,2021.226,2021.351,-382.57,8307.7,7690.28
4205,2023-05-11 15:30:00,2018.115,2018.24,-434.15,8256.13,7690.28
4206,2023-05-11 16:00:00,2013.555,2013.68,-507.24,8183.04,7690.28
4207,2023-05-11 16:30:00,2017.206,2017.331,-445.29,8248.51,7693.8
4208,2023-05-11 17:00:00,2015.688,2015.813,-474.75,8219.05,7693.8
4209,2023-05-11 17:30:00,2015.064,2015.189,-486.11,8207.7,7693.8
4210,2023-05-11 18:00:00,2013.91,2014.035,-508.16,8185.65,7693.8
4211,2023-05-11 18:30:00,2013.76,2013.885,-511.28,8182.52,7693.8
4212,2023-05-11 19:00:00,2014.47,2014.595,-496.5,8198.33,7694.82
4213,2023-05-11 19:30:00,2015.346,2015.471,-480.12,8215.61,7695.73
4214,2023-05-11 20:00:00,2014.22,2014.345,-502.55,8193.18,7695.73
4215,2023-05-11 20:30:00,2013.854,2013.979,-510.0,8185.74,7695.73
4216,2023-05-11 22:00:00,2014.925,2015.05,-487.63,8209.63,7697.26
4217,2023-05-11 22:30:00,2015.766,2015.891,-472.46,8225.81,7698.27
4218,2023-05-11 23:00:00,2015.994,2016.119,-469.27,8229.29,7698.55
4219,2023-05-11 23:30:00,2016.078,2016.203,-468.16,8230.39,7698.55
4220,2023-05-12 00:00:00,2016.405,2016.53,-462.07,8236.97,7699.04
4221,2023-05-12 00:30:00,2016.78,2016.905,-455.94,8243.35,7699.29
4222,2023-05-12 01:00:00,2015.797,2015.922,-474.01,8225.29,7699.29
4223,2023-05-12 01:30:00,2011.421,2011.546,-557.27,8142.02,7699.29
4224,2023-05-12 02:00:00,2012.053,2012.178,-544.76,8155.04,7699.8
4225,2023-05-12 02:30:00,2011.786,2011.911,-550.73,8149.07,7699.8
4226,2023-05-12 03:00:00,2010.762,2010.887,-572.36,8127.44,7699.8
4227,2023-05-12 03:30:00,2011.029,2011.154,-566.61,8133.33,7699.94
4228,2023-05-12 04:00:00,2011.603,2011.728,-554.25,8146.14,7700.39
4229,2023-05-12 04:30:00,2011.389,2011.514,-559.53,8140.86,7700.39
4230,2023-05-12 05:00:00,2011.899,2012.024,-547.93,8153.02,7700.95
4231,2023-05-12 05:30:00,2012.019,2012.144,-545.97,8155.08,7701.05
4232,2023-05-12 06:00:00,2009.587,2009.712,-599.71,8101.35,7701.05
4233,2023-05-12 06:30:00,2008.834,2008.959,-617.15,8083.9,7701.05
4234,2023-05-12 07:00:00,2009.941,2010.066,-590.71,8111.56,7702.26
4235,2023-05-12 07:30:00,2012.018,2012.143,-544.27,8159.94,7704.22
4236,2023-05-12 08:00:00,2008.761,2008.886,-621.26,8082.96,7704.22
4237,2023-05-12 08:30:00,2008.019,2008.144,-639.19,8065.02,7704.22
4238,2023-05-12 09:00:00,2006.599,2006.724,-674.82,8029.4,7704.22
4239,2023-05-12 09:30:00,2006.683,2006.808,-672.76,8031.46,7704.22
4240,2023-05-12 10:00:00,2002.827,2002.952,-777.0,7927.22,7704.22
4241,2023-05-12 10:30:00,2004.487,2004.612,-730.64,7975.11,7705.75
4242,2023-05-12 11:00:00,2006.103,2006.228,-687.05,8020.19,7707.24
4243,2023-05-12 11:30:00,2003.486,2003.611,-761.94,7945.3,7707.24
4244,2023-05-12 12:00:00,2004.756,2004.881,-725.24,7983.15,7708.39
4245,2023-05-12 12:30:00,2008.057,2008.182,-630.78,8085.19,7715.97
4246,2023-05-12 13:00:00,2014.106,2014.231,-481.22,8259.8,7741.02
4247,2023-05-12 13:30:00,2017.62,2017.745,-436.11,8311.0,7747.11
4248,2023-05-12 14:00:00,2020.112,2020.237,-399.96,8351.39,7751.35
4249,2023-05-12 14:30:00,2013.542,2013.667,-509.44,8241.9,7751.35
4250,2023-05-12 15:00:00,2011.272,2011.397,-548.16,8203.19,7751.35
4251,2023-05-12 15:30:00,2011.1,2011.225,-551.38,8199.97,7751.35
4252,2023-05-12 16:00:00,2009.42,2009.545,-583.42,8167.92,7751.35
4253,2023-05-12 16:30:00,2010.423,2010.548,-563.49,8188.74,7752.22
4254,2023-05-12 17:00:00,2013.619,2013.744,-500.57,8259.34,7759.91
4255,2023-05-12 17:30:00,2014.577,2014.702,-491.14,8270.52,7761.65
4256,2023-05-12 18:00:00,2014.503,2014.628,-494.26,8267.39,7761.65
4257,2023-05-12 18:30:00,2014.548,2014.673,-493.58,8268.07,7761.65
4258,2023-05-12 19:00:00,2014.398,2014.523,-496.55,8265.1,7761.65
4259,2023-05-12 19:30:00,2012.284,2012.409,-538.96,8222.69,7761.65
4260,2023-05-12 20:00:00,2010.939,2011.064,-567.33,8194.32,7761.65
4261,2023-05-12 20:30:00,2010.57,2010.695,-575.57,8186.08,7761.65
4262,2023-05-14 22:00:00,2008.702,2008.827,-618.66,8142.99,7761.65
4263,2023-05-14 22:30:00,2011.95,2012.075,-540.83,8226.08,7766.92
4264,2023-05-14 23:00:00,2010.967,2011.092,-567.85,8199.07,7766.92
4265,2023-05-14 23:30:00,2010.458,2010.583,-579.68,8187.24,7766.92
4266,2023-05-15 00:00:00,2009.589,2009.714,-600.66,8166.26,7766.92
4267,2023-05-15 00:30:00,2009.579,2009.704,-601.04,8165.88,7766.92
4268,2023-05-15 01:00:00,2012.037,2012.162,-537.25,8236.72,7773.97
4269,2023-05-15 01:30:00,2014.843,2014.968,-479.9,8302.81,7782.7
4270,2023-05-15 02:00:00,2017.595,2017.72,-441.97,8343.36,7785.33
4271,2023-05-15 02:30:00,2013.933,2014.058,-506.97,8278.36,7785.33
4272,2023-05-15 03:00:00,2013.463,2013.588,-515.56,8269.77,7785.33
4273,2023-05-15 03:30:00,2014.479,2014.604,-496.38,8290.26,7786.64
4274,2023-05-15 04:00:00,2014.021,2014.146,-506.06,8280.58,7786.64
4275,2023-05-15 04:30:00,2014.108,2014.233,-504.53,8282.11,7786.64
4276,2023-05-15 05:00:00,2014.244,2014.369,-501.94,8284.81,7786.75
4277,2023-05-15 05:30:00,2016.757,2016.882,-454.42,8336.87,7791.29
4278,2023-05-15 06:00:00,2016.887,2017.012,-456.75,8334.55,7791.3
4279,2023-05-15 06:30:00,2014.934,2015.059,-492.03,8299.26,7791.3
4280,2023-05-15 07:00:00,2016.494,2016.619,-462.52,8330.21,7792.73
4281,2023-05-15 07:30:00,2018.978,2019.103,-416.88,8381.43,7798.31
4282,2023-05-15 08:00:00,2018.376,2018.501,-432.82,8365.49,7798.31
4283,2023-05-15 08:30:00,2018.693,2018.818,-427.24,8371.26,7798.51
4284,2023-05-15 09:00:00,2017.421,2017.546,-450.46,8348.05,7798.51
4285,2023-05-15 09:30:00,2015.698,2015.823,-483.32,8315.19,7798.51
4286,2023-05-15 10:00:00,2016.363,2016.488,-470.14,8328.9,7799.05
4287,2023-05-15 10:30:00,2016.21,2016.335,-473.87,8325.18,7799.05
4288,2023-05-15 11:00:00,2014.626,2014.751,-507.26,8291.79,7799.05
4289,2023-05-15 11:30:00,2015.431,2015.556,-489.67,8310.05,7799.73
4290,2023-05-15 12:00:00,2013.071,2013.196,-542.4,8257.33,7799.73
4291,2023-05-15 12:30:00,2013.596,2013.721,-530.45,8269.68,7800.13
4292,2023-05-15 13:00:00,2017.065,2017.19,-451.18,8355.1,7806.29
4293,2023-05-15 13:30:00,2016.019,2016.144,-478.39,8327.9,7806.29
4294,2023-05-15 14:00:00,2020.678,2020.803,-380.68,8440.64,7821.32
4295,2023-05-15 14:30:00,2015.89,2016.015,-472.44,8348.88,7821.32
4296,2023-05-15 15:00:00,2015.219,2015.344,-483.97,8337.34,7821.32
4297,2023-05-15 15:30:00,2015.604,2015.729,-477.17,8344.41,7821.58
4298,2023-05-15 16:00:00,2017.733,2017.858,-439.23,8386.07,7825.3
4299,2023-05-15 16:30:00,2018.626,2018.751,-427.9,8398.17,7826.07
4300,2023-05-15 17:00:00,2020.218,2020.343,-401.72,8425.81,7827.53
4301,2023-05-15 17:30:00,2017.671,2017.796,-446.61,8380.92,7827.53
4302,2023-05-15 18:00:00,2018.173,2018.298,-437.7,8390.21,7827.91
4303,2023-05-15 18:30:00,2016.803,2016.928,-462.87,8365.04,7827.91
4304,2023-05-15 19:00:00,2014.778,2014.903,-501.47,8326.44,7827.91
4305,2023-05-15 19:30:00,2015.176,2015.301,-493.63,8334.55,7828.18
4306,2023-05-15 20:00:00,2014.987,2015.112,-497.81,8330.37,7828.18
4307,2023-05-15 20:30:00,2015.559,2015.684,-485.92,8342.97,7828.89
4308,2023-05-15 22:00:00,2016.208,2016.333,-473.77,8355.64,7829.41
4309,2023-05-15 22:30:00,2016.359,2016.484,-471.4,8358.04,7829.44
4310,2023-05-15 23:00:00,2015.906,2016.031,-480.61,8348.83,7829.44
4311,2023-05-15 23:30:00,2015.428,2015.553,-490.77,8338.66,7829.44
4312,2023-05-16 00:00:00,2014.448,2014.573,-512.46,8316.98,7829.44
4313,2023-05-16 00:30:00,2014.765,2014.89,-505.29,8324.34,7829.63
4314,2023-05-16 01:00:00,2015.679,2015.804,-484.59,8345.96,7830.54
4315,2023-05-16 01:30:00,2017.684,2017.809,-441.52,8394.51,7836.03
4316,2023-05-16 02:00:00,2017.657,2017.782,-447.65,8388.39,7836.03
4317,2023-05-16 02:30:00,2016.056,2016.181,-479.79,8356.24,7836.03
4318,2023-05-16 03:00:00,2016.996,2017.121,-460.18,8376.67,7836.85
4319,2023-05-16 03:30:00,2016.701,2016.826,-467.31,8369.54,7836.85
4320,2023-05-16 04:00:00,2016.935,2017.06,-462.29,8374.67,7836.96
4321,2023-05-16 04:30:00,2016.186,2016.311,-479.0,8357.96,7836.96
4322,2023-05-16 05:00:00,2016.18,2016.305,-479.26,8357.69,7836.96
4323,2023-05-16 05:30:00,2017.059,2017.184,-458.29,8380.17,7838.46
4324,2023-05-16 06:00:00,2012.82,2012.945,-557.42,8281.04,7838.46
4325,2023-05-16 06:30:00,2006.554,2006.679,-707.92,8130.53,7838.46
4326,2023-05-16 07:00:00,2007.142,2007.267,-693.35,8145.57,7838.92
4327,2023-05-16 07:30:00,2007.897,2008.022,-675.06,8164.49,7839.55
4328,2023-05-16 08:00:00,2010.079,2010.204,-621.27,8220.34,7841.61
4329,2023-05-16 08:30:00,2009.675,2009.8,-633.55,8208.06,7841.61
4330,2023-05-16 09:00:00,2010.16,2010.285,-621.06,8220.9,7841.97
4331,2023-05-16 09:30:00,2009.427,2009.552,-640.61,8201.36,7841.97
4332,2023-05-16 10:00:00,2009.552,2009.677,-637.36,8204.61,7841.97
4333,2023-05-16 10:30:00,2008.394,2008.519,-669.91,8172.06,7841.97
4334,2023-05-16 11:00:00,2008.207,2008.332,-675.45,8166.51,7841.97
4335,2023-05-16 11:30:00,2007.665,2007.79,-691.84,8150.13,7841.97
4336,2023-05-16 12:00:00,2005.509,2005.634,-758.8,8083.17,7841.97
4337,2023-05-16 12:30:00,2006.098,2006.223,-740.08,8102.36,7842.43
4338,2023-05-16 13:00:00,2012.049,2012.174,-550.24,8318.01,7868.24
4339,2023-05-16 13:30:00,2008.199,2008.324,-672.42,8195.82,7868.24
4340,2023-05-16 14:00:00,2007.611,2007.736,-687.83,8180.41,7868.24
4341,2023-05-16 14:30:00,2006.057,2006.182,-729.92,8138.33,7868.24
4342,2023-05-16 15:00:00,2003.233,2003.358,-809.11,8059.13,7868.24
4343,2023-05-16 15:30:00,2001.246,2001.371,-866.86,8001.38,7868.24
4344,2023-05-16 16:00:00,1995.991,1996.116,-1024.64,7843.61,7868.24
4345,2023-05-16 16:30:00,1993.913,1994.038,-1089.18,7779.06,7868.24
4346,2023-05-16 17:00:00,1987.556,1987.681,-1292.73,7575.52,7868.24
4347,2023-05-16 17:30:00,1989.386,1989.511,-1232.46,7637.49,7869.95
4348,2023-05-16 18:00:00,1986.857,1986.982,-1317.75,7552.2,7869.95
4349,2023-05-16 18:30:00,1990.21,1990.335,-1203.87,7670.0,7873.88
4350,2023-05-16 19:00:00,1990.795,1990.92,-1188.62,7685.72,7874.34
4351,2023-05-16 19:30:00,1990.233,1990.358,-1207.75,7666.58,7874.34
4352,2023-05-16 20:00:00,1989.944,1990.069,-1217.7,7656.63,7874.34
4353,2023-05-16 20:30:00,1988.657,1988.782,-1262.87,7611.46,7874.34
4354,2023-05-16 22:00:00,1988.791,1988.916,-1258.17,7616.17,7874.34
4355,2023-05-16 22:30:00,1989.557,1989.682,-1230.73,7644.25,7874.99
4356,2023-05-16 23:00:00,1989.969,1990.094,-1216.66,7658.61,7875.27
4357,2023-05-16 23:30:00,1989.549,1989.674,-1232.2,7643.08,7875.27
4358,2023-05-17 00:00:00,1989.67,1989.795,-1227.84,7647.43,7875.27
4359,2023-05-17 00:30:00,1992.522,1992.647,-1119.59,7769.9,7889.49
4360,2023-05-17 01:00:00,1992.086,1992.211,-1148.33,7741.17,7889.49
4361,2023-05-17 01:30:00,1992.875,1993.0,-1121.63,7768.76,7890.39
4362,2023-05-17 02:00:00,1992.661,1992.786,-1129.71,7760.68,7890.39
4363,2023-05-17 02:30:00,1991.885,1992.01,-1156.22,7734.17,7890.39
4364,2023-05-17 03:00:00,1992.752,1992.877,-1126.0,7765.13,7891.13
4365,2023-05-17 03:30:00,1991.314,1991.439,-1177.19,7713.94,7891.13
4366,2023-05-17 04:00:00,1991.34,1991.465,-1176.38,7714.75,7891.13
4367,2023-05-17 04:30:00,1992.086,1992.211,-1148.91,7743.49,7892.4
4368,2023-05-17 05:00:00,1991.493,1991.618,-1171.65,7720.75,7892.4
4369,2023-05-17 05:30:00,1989.188,1989.313,-1257.06,7635.34,7892.4
4370,2023-05-17 06:00:00,1987.906,1988.031,-1305.9,7586.5,7892.4
4371,2023-05-17 06:30:00,1987.471,1987.596,-1322.99,7569.41,7892.4
4372,2023-05-17 07:00:00,1988.801,1988.926,-1269.91,7624.46,7894.37
4373,2023-05-17 07:30:00,1989.942,1990.067,-1227.51,7668.5,7896.02
4374,2023-05-17 08:00:00,1987.625,1987.75,-1317.33,7578.69,7896.02
4375,2023-05-17 08:30:00,1987.414,1987.539,-1325.68,7570.33,7896.02
4376,2023-05-17 09:00:00,1986.116,1986.241,-1377.73,7518.29,7896.02
4377,2023-05-17 09:30:00,1985.512,1985.637,-1402.62,7493.4,7896.02
4378,2023-05-17 10:00:00,1983.918,1984.043,-1469.69,7426.33,7896.02
4379,2023-05-17 10:30:00,1987.428,1987.553,-1318.88,7583.49,7902.38
4380,2023-05-17 11:00:00,1988.165,1988.29,-1295.16,7608.88,7904.03
4381,2023-05-17 11:30:00,1987.668,1987.793,-1316.32,7587.72,7904.03
4382,2023-05-17 12:00:00,1987.428,1987.553,-1326.04,7577.99,7904.03
4383,2023-05-17 12:30:00,1985.243,1985.368,-1415.75,7488.28,7904.03
4384,2023-05-17 13:00:00,1984.864,1984.989,-1431.79,7472.24,7904.03
4385,2023-05-17 13:30:00,1983.819,1983.944,-1476.86,7427.18,7904.03
4386,2023-05-17 14:00:00,1977.687,1977.812,-1746.79,7157.24,7904.03
4387,2023-05-17 14:30:00,1983.96,1984.085,-1464.63,7445.57,7910.2
4388,2023-05-17 15:00:00,1982.99,1983.115,-1513.6,7396.6,7910.2
4389,2023-05-17 15:30:00,1981.047,1981.172,-1601.16,7309.04,7910.2
4390,2023-05-17 16:00:00,1980.396,1980.521,-1631.23,7278.97,7910.2
4391,2023-05-17 16:30:00,1982.01,1982.135,-1555.5,7357.03,7912.52
